sector,Company,기준가,Date,Volume,close,high,low,open,배당성향,gold,유가,Trend_B,Trend_F,C_operation,C_Investing,C_Finance,매출이익,순이익,영업이익,EPS,PBR,PER,UpDI,DownDI,DMI,수익률
Health Care,ITW.UN.Equity,1003.142285,2005-10-01,43.579,42.38,42.55,39.67,82.12,22.862,470.75,62.26,93,67,480.2,-116.4,-90.5,3200,408.2,565.2,0.7,3.2,16.5,9.54,20.56,0.464007782,2.939033277
Health Care,ITW.UN.Equity,1007.295187,2005-11-01,28.114,44.14,44.43,41.9,84.25,22.862,495.65,58.32,80,45,480.2,-116.4,-90.5,3200,408.2,565.2,0.7,3.2,16.5,16.25,18.43,0.881714596,4.152902312
Health Care,ITW.UN.Equity,1006.978014,2005-12-01,25.1802,44,45.55,43.21,88.31,22.5848,513,59.41,68,63,480.2,-116.4,-90.5,3200,408.2,565.2,0.7,3.2,16.5,19.39,16.6,1.168072289,-0.317172633
Health Care,ITW.UN.Equity,1002.773469,2006-01-01,29.2106,42.15,45.3,42.13,88.6,22.5848,568.75,65.49,82,55,319.7,-221.3,-76.1,3252,400.6,557.1,0.7,3.3,16.9,16.79,18.93,0.886951928,-4.204545455
Health Care,ITW.UN.Equity,1004.600278,2006-02-01,37.0512,42.92,44.33,41.54,83.65,22.5848,556,61.63,78,71,319.7,-221.3,-76.1,3252,400.6,557.1,0.7,3.3,16.9,14.77,19.21,0.76887038,1.826809015
Health Care,ITW.UN.Equity,1016.809038,2006-03-01,57.074,48.16,49.35,43.08,86.15,25.2694,582,62.69,94,63,319.7,-221.3,-76.1,3252,400.6,557.1,0.7,3.3,16.9,30.09,14.56,2.066620879,12.20876048
Health Care,ITW.UN.Equity,1023.432792,2006-04-01,44.5876,51.35,52.2,47.28,96.35,25.2694,644,69.44,88,67,376.8,-255.5,-292,3297,366.5,540,0.6,3.4,17.7,35.01,11.99,2.919933278,6.623754153
Health Care,ITW.UN.Equity,1020.122179,2006-05-01,41.9618,49.65,53.54,48.84,102.85,25.2694,653,70.84,84,57,376.8,-255.5,-292,3297,366.5,540,0.6,3.4,17.7,15.89,48.31,0.328917408,-3.310613437
Health Care,ITW.UN.Equity,1015.791867,2006-06-01,43.3478,47.5,50.79,46.31,49.79,20.0983,613.5,70.95,77,71,376.8,-255.5,-292,3297,366.5,540,0.6,3.4,17.7,15.15,48.69,0.311152187,-4.330312185
Health Care,ITW.UN.Equity,1012.065551,2006-07-01,38.1606,45.73,48,42.23,47.95,20.0983,632.5,74.41,71,52,452.5,-103.7,-959.7,3579,465.9,659.8,0.8,3.1,16.5,14.18,50.1,0.283033932,-3.726315789
Health Care,ITW.UN.Equity,1008.063802,2006-08-01,26.4795,43.9,47.35,42.96,45.45,20.0983,623.5,73.04,73,43,452.5,-103.7,-959.7,3579,465.9,659.8,0.8,3.1,16.5,13.42,47.43,0.282943285,-4.001749399
Health Care,ITW.UN.Equity,1010.341706,2006-09-01,40.783,44.9,45.69,42.96,44.1,26.7218,599.25,63.8,84,42,452.5,-103.7,-959.7,3579,465.9,659.8,0.8,3.1,16.5,12.93,45.67,0.283118021,2.277904328
Health Care,ITW.UN.Equity,1017.090036,2006-10-01,46.9697,47.93,50.11,44.32,44.8,26.7218,603.75,58.89,76,65,387.7,-235.6,-500,3538,446.1,626.9,0.8,2.9,15.2,18.18,41.89,0.433993793,6.748329621
Health Care,ITW.UN.Equity,1015.566981,2006-11-01,29.5661,47.2,48.08,46.24,47.98,26.7218,646.7,59.08,76,46,387.7,-235.6,-500,3538,446.1,626.9,0.8,2.9,15.2,17.64,40.65,0.433948339,-1.523054454
Health Care,ITW.UN.Equity,1013.427151,2006-12-01,30.2801,46.19,48.09,45.93,47.2,28.3198,632,61.96,58,39,387.7,-235.6,-500,3538,446.1,626.9,0.8,2.9,15.2,16.97,39.64,0.428102926,-2.139830508
Health Care,ITW.UN.Equity,1023.81901,2007-01-01,31.6264,50.99,51.2,45.6,46.72,28.3198,650.5,54.51,79,60,303,-288.9,371.7,3570,439.3,582.5,0.7,2.9,15.6,20.94,35.56,0.588863892,10.39185971
Health Care,ITW.UN.Equity,1025.21144,2007-02-01,23.3177,51.7,53.65,50.82,50.97,28.3198,664.2,59.28,72,47,303,-288.9,371.7,3570,439.3,582.5,0.7,2.9,15.6,24.66,33.54,0.735241503,1.392429888
Health Care,ITW.UN.Equity,1025.018017,2007-03-01,27.7814,51.6,53.02,48.74,50.76,30.3655,661.75,60.44,74,45,303,-288.9,371.7,3570,439.3,582.5,0.7,2.9,15.6,22.44,34.9,0.642979943,-0.193423598
Health Care,ITW.UN.Equity,1024.456001,2007-04-01,23.8339,51.31,53.56,50.51,51.54,30.3655,677,63.98,62,41,391.4,-233.4,-74.6,3716,402.4,570.6,0.7,3.1,17.2,22.12,32.49,0.680824869,-0.562015504
Health Care,ITW.UN.Equity,1027.204003,2007-05-01,28.7647,52.72,55.14,51.11,51.73,30.3655,659.1,63.45,67,34,391.4,-233.4,-74.6,3716,402.4,570.6,0.7,3.1,17.2,23.74,29.4,0.807482993,2.748002339
Health Care,ITW.UN.Equity,1029.992319,2007-06-01,31.0568,54.19,56.7,51.13,53,24.3376,650.5,67.49,72,41,391.4,-233.4,-74.6,3716,402.4,570.6,0.7,3.1,17.2,24.3,25.53,0.951821387,2.78831563
Health Care,ITW.UN.Equity,1031.579328,2007-07-01,26.9457,55.05,58.59,54.26,54.61,24.3376,665.5,74.12,75,44,422.8,-250.9,-191,4136,505.6,695.6,0.9,3.2,17.8,26.3,22.8,1.153508772,1.587008673
Health Care,ITW.UN.Equity,1037.246903,2007-08-01,32.3872,58.17,58.55,50.59,55.16,24.3376,672,72.36,71,41,422.8,-250.9,-191,4136,505.6,695.6,0.9,3.2,17.8,21.49,27.06,0.794161123,5.667574932
Health Care,ITW.UN.Equity,1039.773978,2007-09-01,21.1942,59.64,60,55.05,57.95,33.1559,743,79.91,61,47,422.8,-250.9,-191,4136,505.6,695.6,0.9,3.2,17.8,22.4,23.92,0.936454849,2.527075812
Health Care,ITW.UN.Equity,1035.783368,2007-10-01,23.8917,57.26,60,55.58,58.5,33.1559,789.5,85.8,68,41,NA,NA,NA,3744,491.1,649.6,0.8,3.5,19.2,20.01,21.37,0.936359382,-3.990610329
Health Care,ITW.UN.Equity,1032.709669,2007-11-01,26.2852,55.5,57.21,53.21,56.82,33.1559,783.5,94.77,68,33,NA,NA,NA,3744,491.1,649.6,0.8,3.5,19.2,17.98,25.13,0.715479507,-3.073698917
Health Care,ITW.UN.Equity,1029.178138,2007-12-01,23.3166,53.54,57.99,51.41,55.41,38.1302,833.75,91.69,50,29,NA,NA,NA,3744,491.1,649.6,0.8,3.5,19.2,15.11,25.49,0.592781483,-3.531531532
Health Care,ITW.UN.Equity,1023.313364,2008-01-01,41.9794,50.4,53.97,46.12,53.75,38.1302,923.25,92.97,69,38,493.9,-320.2,-89.5,3273,470.7,533.1,0.7,3,17.4,12.39,33.04,0.375,-5.864774001
Health Care,ITW.UN.Equity,1020.674475,2008-02-01,26.4637,49.07,51.34,47.67,50,38.1302,971.5,95.39,67,30,493.9,-320.2,-89.5,3273,470.7,533.1,0.7,3,17.4,11.29,30.11,0.374958486,-2.638888889
Health Care,ITW.UN.Equity,1018.962635,2008-03-01,28.4018,48.23,50.2,45.66,48.94,39.5768,933.5,105.45,56,43,493.9,-320.2,-89.5,3273,470.7,533.1,0.7,3,17.4,10.02,31.7,0.316088328,-1.711840228
Health Care,ITW.UN.Equity,1027.380632,2008-04-01,25.1089,52.29,53.58,48.77,48.9,39.5768,871,112.58,74,41,450.1,-518.6,-216.7,3823,303.6,580.8,0.7,2.7,15.6,17.06,27.5,0.620363636,8.417997097
Health Care,ITW.UN.Equity,1030.077132,2008-05-01,23.0077,53.7,55.59,51.82,52.4,39.5768,885.75,125.4,71,50,450.1,-518.6,-216.7,3823,303.6,580.8,0.7,2.7,15.6,20.59,24.83,0.829238824,2.696500287
Health Care,ITW.UN.Equity,1018.55013,2008-06-01,27.6577,47.51,53.6,46.22,53.54,27.6864,930.25,133.88,68,41,450.1,-518.6,-216.7,3823,303.6,580.8,0.7,2.7,15.6,16.84,33.94,0.496169711,-11.52700186
Health Care,ITW.UN.Equity,1017.160949,2008-07-01,25.0661,46.85,48.04,44.06,47.11,27.6864,918,133.37,65,38,688.8,-624.2,196.3,4555,528.1,757.2,1,2.6,14.6,15.15,35.98,0.42106726,-1.389181225
Health Care,ITW.UN.Equity,1023.052091,2008-08-01,18.0298,49.61,51,46.32,47.18,27.6864,833,116.67,61,44,688.8,-624.2,196.3,4555,528.1,757.2,1,2.6,14.6,20.92,31.66,0.660770689,5.891141942
Health Care,ITW.UN.Equity,1012.650962,2008-09-01,29.1753,44.45,50.7,41.97,50.36,96.917,884.5,104.11,64,49,688.8,-624.2,196.3,4555,528.1,757.2,1,2.6,14.6,16.62,35.39,0.469624188,-10.4011288
Health Care,ITW.UN.Equity,987.7690722,2008-10-01,43.272,33.39,43.9,28.5,43.46,96.917,730.75,76.61,66,44,589.4,-300.4,-351.6,4464,453.5,671,0.9,2.5,13.5,11.6,50.21,0.231029675,-24.88188976
Health Care,ITW.UN.Equity,989.9553556,2008-11-01,25.3528,34.12,35,28.72,33.12,96.917,814.5,57.31,58,39,589.4,-300.4,-351.6,4464,453.5,671,0.9,2.5,13.5,10.2,44.15,0.231030578,2.186283318
Health Care,ITW.UN.Equity,992.6810297,2008-12-01,32.2815,35.05,35.42,30.22,32.98,52.1527,869.75,41.12,57,34,589.4,-300.4,-351.6,4464,453.5,671,0.9,2.5,13.5,9.98,39.59,0.25208386,2.725674091
Health Care,ITW.UN.Equity,985.8621994,2009-01-01,25.3256,32.66,37.47,32.41,35.06,52.1527,919.5,41.71,58,33,447,-136.3,46.8,3954,233.8,454.7,0.6,2.3,11,13.16,35.47,0.371017761,-6.818830243
Health Care,ITW.UN.Equity,970.9816115,2009-02-01,27.5098,27.8,36.28,27.75,32,52.1527,952,39.09,55,32,447,-136.3,46.8,3954,233.8,454.7,0.6,2.3,11,10.94,38.7,0.282687339,-14.88058788
Health Care,ITW.UN.Equity,981.9528346,2009-03-01,39.0339,30.85,32.46,25.8,27.25,52.1527,916.5,47.94,61,36,447,-136.3,46.8,3954,233.8,454.7,0.6,2.3,11,9.5,37.46,0.253603844,10.97122302
Health Care,ITW.UN.Equity,988.2737422,2009-04-01,29.0062,32.8,34.25,29.69,30.15,52.1527,883.25,49.65,58,31,623.9,-98.6,-1110,3146,-39.4,91.3,0.2,2.1,11.3,12.31,33.93,0.362805777,6.320907618
Health Care,ITW.UN.Equity,986.7188641,2009-05-01,22.0636,32.29,34.82,31.48,33.09,52.1527,975.5,59.03,60,25,623.9,-98.6,-1110,3146,-39.4,91.3,0.2,2.1,11.3,12.66,31.43,0.402799873,-1.554878049
Health Care,ITW.UN.Equity,1002.358381,2009-06-01,28.4135,37.34,38.42,34.14,34.62,86.5594,934.5,69.64,54,22,623.9,-98.6,-1110,3146,-39.4,91.3,0.2,2.1,11.3,18.88,27.18,0.694628403,15.63951688
Health Care,ITW.UN.Equity,1010.95506,2009-07-01,21.5493,40.55,41.07,34.47,37.64,86.5594,939,64.15,54,29,569.2,-48.7,-219.8,3392,176.6,334.8,0.5,2.4,16.9,21.94,23.28,0.942439863,8.596679164
Health Care,ITW.UN.Equity,1014.086996,2009-08-01,19.9409,41.82,43.26,39.5,41.12,86.5594,955.5,71.04,49,21,569.2,-48.7,-219.8,3392,176.6,334.8,0.5,2.4,16.9,25.07,21.27,1.178655383,3.131935882
Health Care,ITW.UN.Equity,1016.215164,2009-09-01,25.4755,42.71,44.91,40.6,41.66,51.2543,995.75,69.41,45,28,569.2,-48.7,-219.8,3392,176.6,334.8,0.5,2.4,16.9,26.42,19.09,1.383970665,2.128168341
Health Care,ITW.UN.Equity,1023.730969,2009-10-01,29.8495,45.92,49.72,40.77,42.43,51.2543,1040,75.72,47,33,527.3,-233.3,26.6,3580,302.4,483.6,0.7,2.6,21.6,31.81,15.33,2.075016308,7.515804261
Health Care,ITW.UN.Equity,1029.654314,2009-11-01,19.2101,48.64,51.16,45.56,45.84,51.2543,1175.75,77.99,47,32,527.3,-233.3,26.6,3580,302.4,483.6,0.7,2.6,21.6,31.04,13.41,2.314690529,5.923344948
Health Care,ITW.UN.Equity,1028.317965,2009-12-01,19.0281,47.99,49.51,47.01,48.93,31.4214,1087.5,74.47,38,23,527.3,-233.3,26.6,3580,302.4,483.6,0.7,2.6,21.6,29.16,12.6,2.314285714,-1.336348684
Health Care,ITW.UN.Equity,1019.149388,2010-01-01,20.2059,43.59,50.15,42.5,48.59,31.4214,1078.5,78.33,44,26,274.8,-68.3,-36.5,3757,507.4,476.3,0.7,2.7,23,23.99,20.91,1.147297944,-9.168576787
Health Care,ITW.UN.Equity,1023.577009,2010-02-01,19.6758,45.52,47.11,41.94,43.92,31.4214,1108.25,76.39,45,35,274.8,-68.3,-36.5,3757,507.4,476.3,0.7,2.7,23,21.11,19.45,1.085347044,4.427621014
Health Care,ITW.UN.Equity,1027.619188,2010-03-01,22.0313,47.36,47.73,45.23,45.75,46.6512,1115.5,81.2,52,32,274.8,-68.3,-36.5,3757,507.4,476.3,0.7,2.7,23,22.66,17.92,1.264508929,4.042179262
Health Care,ITW.UN.Equity,1035.516148,2010-04-01,27.4663,51.1,52.72,46.61,47.53,46.6512,1179.25,84.29,51,31,333.4,-232.9,-157.2,3737,333.8,541.5,0.7,2.7,18.6,29.76,15.26,1.950196592,7.896959459
Health Care,ITW.UN.Equity,1026.377205,2010-05-01,29.1577,46.43,52.1,43.34,51.43,46.6512,1207.5,73.74,52,25,333.4,-232.9,-157.2,3737,333.8,541.5,0.7,2.7,18.6,23.9,19.61,1.218765936,-9.138943249
Health Care,ITW.UN.Equity,1015.285238,2010-06-01,34.2495,41.28,47.07,41.05,46.09,39.0426,1244,75.34,48,29,333.4,-232.9,-157.2,3737,333.8,541.5,0.7,2.7,18.6,20.67,22.1,0.935294118,-11.0919664
Health Care,ITW.UN.Equity,1020.663145,2010-07-01,28.2245,43.5,44.58,40.73,41.21,39.0426,1169,76.32,42,28,524,-85.8,-222,3928,411.5,626,0.8,2.4,14.4,18.79,20.85,0.901199041,5.377906977
Health Care,ITW.UN.Equity,1015.51372,2010-08-01,25.6231,41.26,45.98,40.33,44.27,39.0426,1246,76.6,45,26,524,-85.8,-222,3928,411.5,626,0.8,2.4,14.4,19.61,18.07,1.085224128,-5.149425287
Health Care,ITW.UN.Equity,1029.473972,2010-09-01,38.895223,47.02,47.67,41.98,41.93,41.8348,1307,75.24,44,29,524,-85.8,-222,3928,411.5,626,0.8,2.4,14.4,20.59,15.39,1.337881741,13.96025206
Health Care,ITW.UN.Equity,1026.666656,2010-10-01,23.577524,45.7,49.54,45.57,47.23,41.8348,1346.75,81.89,43,28,355.9,-285.1,-637.3,3941,422,619.7,0.8,2.6,15.6,23.13,13.91,1.662832495,-2.807316036
Health Care,ITW.UN.Equity,1030.889851,2010-11-01,21.309869,47.63,48.78,45.64,46.06,41.8348,1383.5,84.25,45,26,355.9,-285.1,-637.3,3941,422,619.7,0.8,2.6,15.6,21.27,12.8,1.66171875,4.223194748
Health Care,ITW.UN.Equity,1043.004064,2010-12-01,20.971485,53.4,53.84,47.84,48.51,51.5489,1405.5,89.15,38,25,355.9,-285.1,-637.3,3941,422,619.7,0.8,2.6,15.6,30.69,10.8,2.841666667,12.11421373
Health Care,ITW.UN.Equity,1043.172604,2011-01-01,17.940777,53.49,56.34,53.13,53.73,51.5489,1327,89.17,43,33,145,-613,335,3913,335.7,482.6,0.7,2.8,18,34.59,9.88,3.501012146,0.168539326
Health Care,ITW.UN.Equity,1044.313004,2011-02-01,16.115004,54.1,55.97,52.43,54.12,51.5489,1411,88.58,47,25,145,-613,335,3913,335.7,482.6,0.7,2.8,18,31.21,10.86,2.873848987,1.140400075
Health Care,ITW.UN.Equity,1043.610601,2011-03-01,20.001018,53.72,56,52.53,55.11,27.8878,1439,102.86,44,28,145,-613,335,3913,335.7,482.6,0.7,2.8,18,28.16,9.78,2.879345603,-0.702402957
Health Care,ITW.UN.Equity,1052.341055,2011-04-01,15.810187,58.41,58.79,52.09,54.19,27.8878,1535.5,109.53,50,28,312.4,-284.4,27.2,4272,623,659,0.9,2.6,17.1,30.59,8.01,3.81897628,8.730454207
Health Care,ITW.UN.Equity,1050.474936,2011-05-01,17.004576,57.32,58.75,56.13,58.57,27.8878,1536.5,100.9,50,23,312.4,-284.4,27.2,4272,623,659,0.9,2.6,17.1,28.29,7.41,3.817813765,-1.866118815
Health Care,ITW.UN.Equity,1049.026925,2011-06-01,19.44766,56.49,57.31,54.02,57.01,34.5545,1505.5,96.26,40,25,312.4,-284.4,27.2,4272,623,659,0.9,2.6,17.1,25.5,12.99,1.963048499,-1.448011165
Health Care,ITW.UN.Equity,1037.184121,2011-07-01,21.448506,49.8,59.27,49.05,56.29,34.5545,1628.5,97.3,42,28,787,-512,21,4614,498.4,711.1,1,2.7,17,18.85,22.27,0.846430175,-11.84280404
Health Care,ITW.UN.Equity,1030.637936,2011-08-01,50.81873,46.54,50.71,40.82,50.51,34.5545,1813.5,86.33,41,25,787,-512,21,4614,498.4,711.1,1,2.7,17,14.44,35.61,0.405504072,-6.546184739
Health Care,ITW.UN.Equity,1020.023411,2011-09-01,31.012556,41.6,46.88,41.24,46.78,35.4902,1620,85.52,41,30,787,-512,21,4614,498.4,711.1,1,2.7,17,12.59,31.06,0.405344495,-10.61452514
Health Care,ITW.UN.Equity,1036.92245,2011-10-01,27.701158,48.63,49.67,39.13,41.15,35.4902,1722,86.32,41,27,712,-170,-704,4580,507.6,714.3,1,2,11.9,15.59,24.34,0.640509449,16.89903846
Health Care,ITW.UN.Equity,1030.362713,2011-11-01,26.096778,45.44,49.91,42.44,46.89,35.4902,1746,97.16,44,19,712,-170,-704,4580,507.6,714.3,1,2,11.9,13.74,20.67,0.664731495,-6.559736788
Health Care,ITW.UN.Equity,1033.157607,2011-12-01,22.406051,46.71,47.99,45.05,45.28,39.8291,1531,98.56,36,24,712,-170,-704,4580,507.6,714.3,1,2,11.9,12.86,19.34,0.664943123,2.794894366
Health Care,ITW.UN.Equity,1046.6879,2012-01-01,17.147408,53.03,53.86,47.43,46.71,39.8291,1744,100.27,43,28,323,-437,190,4319,442.2,647.1,0.9,2.3,12.5,23.48,16.38,1.433455433,13.5302933
Health Care,ITW.UN.Equity,1051.703929,2012-02-01,14.957864,55.69,56.93,53.54,54.09,39.8291,1770,102.2,42,23,323,-437,190,4319,442.2,647.1,0.9,2.3,12.5,28.13,14.95,1.881605351,5.016028663
Health Care,ITW.UN.Equity,1054.271715,2012-03-01,17.806645,57.12,58.23,53.62,55.87,37.069,1662.5,106.16,40,21,323,-437,190,4319,442.2,647.1,0.9,2.3,12.5,28.13,13.36,2.105538922,2.567785958
Health Care,ITW.UN.Equity,1054.726897,2012-04-01,15.783524,57.38,58.26,54.38,56.89,37.069,1651.25,103.32,40,26,509,448,-495,4358,486,694,1,2.7,15,25.55,12.11,2.10982659,0.455182073
Health Care,ITW.UN.Equity,1052.583293,2012-05-01,18.873122,56.15,58.08,53.35,57.28,37.069,1558,94.65,44,22,509,448,-495,4358,486,694,1,2.7,15,22.58,13.21,1.709311128,-2.143604043
Health Care,ITW.UN.Equity,1046.777416,2012-06-01,20.972057,52.89,56.64,50.36,55.06,32.3699,1598.5,82.3,37,17,509,448,-495,4358,486,694,1,2.7,15,19.16,18.42,1.040173724,-5.805877115
Health Care,ITW.UN.Equity,1049.518955,2012-07-01,19.228451,54.34,55.5,49.07,52.46,32.3699,1622,87.9,36,19,635,80,-394,4463,881,758,1.1,2.5,13.4,16.26,18.65,0.871849866,2.741539043
Health Care,ITW.UN.Equity,1058.628267,2012-08-01,14.927745,59.29,60.44,52.8,54.73,32.3699,1648.5,94.13,37,21,635,80,-394,4463,881,758,1.1,2.5,13.4,24.6,15.44,1.593264249,9.109311741
Health Care,ITW.UN.Equity,1058.931859,2012-09-01,18.67946,59.47,62.07,58.12,59.19,39.7753,1776,94.51,36,20,635,80,-394,4463,881,758,1.1,2.5,13.4,26.15,13.99,1.86919228,0.303592511
Health Care,ITW.UN.Equity,1062.059487,2012-10-01,13.295261,61.33,61.75,58.2,59.54,39.7753,1719,89.49,36,24,605,956,-872,3733,524,667,0.9,2.7,15.4,23.85,12.76,1.869122257,3.127627375
Health Care,ITW.UN.Equity,1062.450812,2012-11-01,14.064503,61.57,63.32,58.4,61.33,39.7753,1726,86.53,34,24,605,956,-872,3733,524,667,0.9,2.7,15.4,24.83,11.18,2.220930233,0.391325616
Health Care,ITW.UN.Equity,1061.216445,2012-12-01,11.83377,60.81,62.61,59.59,61.96,18.8925,1657.5,87.86,30,15,605,956,-872,3733,524,667,0.9,2.7,15.4,22.81,10.27,2.221032132,-1.234367387
Health Care,ITW.UN.Equity,1064.538267,2013-01-01,13.637161,62.83,65.6,60.87,62.34,18.8925,1664.75,94.76,35,23,366,-134,-305,3484,979,524,0.6,2.6,16.9,27.88,8.96,3.111607143,3.321822069
Health Care,ITW.UN.Equity,1062.421444,2013-02-01,11.636799,61.5,64.65,59.71,63.31,18.8925,1588.5,95.31,38,21,366,-134,-305,3484,979,524,0.6,2.6,16.9,24.2,10.77,2.246982358,-2.116823174
Health Care,ITW.UN.Equity,1061.510875,2013-03-01,13.295651,60.94,63.44,60.18,61.16,42.6434,1598.25,92.94,37,23,366,-134,-305,3484,979,524,0.6,2.6,16.9,21.97,9.78,2.246421268,-0.910569106
Health Care,ITW.UN.Equity,1067.451144,2013-04-01,11.960795,64.56,65.92,60.03,60.83,42.6434,1469,92.02,40,23,643,-42,-359,3420,354,578,0.8,2.7,17.6,25.17,8.21,3.065773447,5.940269117
Health Care,ITW.UN.Equity,1076.078777,2013-05-01,10.354156,70.13,71.64,63.86,64.27,42.6434,1394.5,94.51,39,22,643,-42,-359,3420,354,578,0.8,2.7,17.6,34.57,6.6,5.237878788,8.627633209
Health Care,ITW.UN.Equity,1074.709891,2013-06-01,12.699687,69.17,71.73,67.15,70.33,41.0692,1192,95.77,32,17,643,-42,-359,3420,354,578,0.8,2.7,17.6,30.76,5.82,5.285223368,-1.368886354
Health Care,ITW.UN.Equity,1078.859088,2013-07-01,12.070834,72.04,74.07,68.16,69.81,41.0692,1314.5,104.67,32,19,811,-221,-438,3593,465,630,0.9,3,21,32.05,4.96,6.461693548,4.149197629
Health Care,ITW.UN.Equity,1078.067861,2013-08-01,7.334997,71.47,75.36,71.15,72.88,41.0692,1394.75,106.57,32,21,811,-221,-438,3593,465,630,0.9,3,21,31.95,4.41,7.244897959,-0.791227096
Health Care,ITW.UN.Equity,1084.783966,2013-09-01,8.029145,76.27,78.56,71.08,72.18,46.0591,1326.5,106.29,34,23,811,-221,-438,3593,465,630,0.9,3,21,33.84,3.61,9.373961219,6.716104659
Health Care,ITW.UN.Equity,1088.088017,2013-10-01,9.127014,78.79,79.52,73.61,76.39,46.0591,1324,100.54,33,20,708,-59,-38,3568,452,678,1,3.2,22.7,31.32,3.09,10.13592233,3.304051396
Health Care,ITW.UN.Equity,1089.090683,2013-11-01,7.751537,79.58,79.96,78.23,79.05,46.0591,1253,93.86,31,25,708,-59,-38,3568,452,678,1,3.2,22.7,31.05,2.95,10.52542373,1.002665313
Health Care,ITW.UN.Equity,1094.74537,2013-12-01,11.203459,84.08,84.32,77.31,79.4,44.4717,1204.5,97.63,27,18,708,-59,-38,3568,452,678,1,3.2,22.7,36.54,2.43,15.03703704,5.654687107
Health Care,ITW.UN.Equity,1088.54889,2014-01-01,10.841063,78.87,84.12,77.99,83.97,44.4717,1251,94.62,31,21,314,-66,-329,3554,408,628,0.9,3.7,23,30.98,2.06,15.03883495,-6.196479543
Health Care,ITW.UN.Equity,1093.151401,2014-02-01,17.399769,82.5,83.21,76.28,78.89,44.4717,1326.5,100.82,37,24,314,-66,-329,3554,408,628,0.9,3.7,23,25.86,5.76,4.489583333,4.60251046
Health Care,ITW.UN.Equity,1091.733219,2014-03-01,18.050795,81.33,83.21,79.47,81.61,40.6542,1291.75,100.8,32,23,314,-66,-329,3554,408,628,0.9,3.7,23,23.48,5.22,4.498084291,-1.418181818
Health Care,ITW.UN.Equity,1096.528497,2014-04-01,16.516138,85.23,86.46,80.8,81.5,40.6542,1288.5,102.07,37,23,573,3140,-1995,3569,473,667,1,3.9,21.2,28.18,4.49,6.276169265,4.795278495
Health Care,ITW.UN.Equity,1098.077248,2014-05-01,7.856929,86.55,88,84.62,85.15,40.6542,1250.5,102.18,35,20,573,3140,-1995,3569,473,667,1,3.9,21.2,29.69,4.09,7.259168704,1.54875044
Health Care,ITW.UN.Equity,1099.244203,2014-06-01,13.381148,87.56,89.49,86.29,86.55,34.4077,1315,105.79,31,21,573,3140,-1995,3569,473,667,1,3.9,21.2,31.18,3.73,8.35924933,1.166955517
Health Care,ITW.UN.Equity,1093.316839,2014-07-01,9.394932,82.37,88,82.35,87.96,34.4077,1285.25,103.59,29,16,271,-126,-255,3719,1492,763,1.2,4.1,21.2,26.47,13.71,1.930707513,-5.927364093
Health Care,ITW.UN.Equity,1100.406799,2014-08-01,8.574638,88.21,89.42,81.72,81.98,34.4077,1285.75,96.54,28,17,271,-126,-255,3719,1492,763,1.2,4.1,21.2,24.96,11.07,2.254742547,7.089959937
Health Care,ITW.UN.Equity,1096.110234,2014-09-01,12.472366,84.42,89.55,84.22,88.28,38.0789,1216.5,93.21,30,15,271,-126,-255,3719,1492,763,1.2,4.1,21.2,21.98,9.59,2.291970803,-4.296565015
Health Care,ITW.UN.Equity,1103.963823,2014-10-01,12.941633,91.05,91.38,79.06,84.28,38.0789,1164.25,84.4,31,19,458,-106,-972,3692,531,772,1.3,4.2,19.1,16.23,18.03,0.900166389,7.853589197
Health Care,ITW.UN.Equity,1108.225218,2014-11-01,9.087776,94.93,96.54,90.44,90.96,38.0789,1182.75,75.79,26,16,458,-106,-972,3692,531,772,1.3,4.2,19.1,25.09,15.69,1.599107712,4.261394838
Health Care,ITW.UN.Equity,1107.982934,2014-12-01,11.462644,94.7,97.78,91.7,94.75,40.6516,1206,59.29,25,12,458,-106,-972,3692,531,772,1.3,4.2,19.1,24.49,13.64,1.795454545,-0.242283788
Health Care,ITW.UN.Equity,1106.282829,2015-01-01,11.713412,93.09,95.46,90.45,95.16,40.6516,1260.25,47.22,27,15,442,-58,-1397,3504,450,686,1.2,5.3,20.2,21.79,14.92,1.460455764,-1.700105597
Health Care,ITW.UN.Equity,1112.481131,2015-02-01,8.836084,98.86,99.95,92.82,93.38,40.6516,1214,50.58,29,17,442,-58,-1397,3504,450,686,1.2,5.3,20.2,28.09,12.64,2.222310127,6.198302718
Health Care,ITW.UN.Equity,1110.741297,2015-03-01,15.043784,97.14,100.14,95.86,98.9,39.083,1187,47.82,32,14,442,-58,-1397,3504,450,686,1.2,5.3,20.2,25.78,11.41,2.25942156,-1.739834109
Health Care,ITW.UN.Equity,1107.076484,2015-04-01,11.773696,93.58,99.92,93.31,97,39.083,1180.25,54.45,34,19,448,-103,-262,3342,458,697,1.2,7.2,19.9,22.02,15.19,1.44963792,-3.664813671
Health Care,ITW.UN.Equity,1107.343635,2015-05-01,10.399697,93.83,97.96,93.83,94.07,39.083,1191.4,59.27,30,15,448,-103,-262,3342,458,697,1.2,7.2,19.9,19.82,13.67,1.449890271,0.267151101
Health Care,ITW.UN.Equity,1105.16949,2015-06-01,12.967947,91.79,95.32,91.43,94.33,37.2917,1171,59.82,28,15,448,-103,-262,3342,458,697,1.2,7.2,19.9,17.96,18.17,0.988442488,-2.17414473
